date,rt,RV,delta_alpha_T252
2021-08-20,1.010555,0.552854,1.022576
2021-08-23,1.020486,0.436101,0.998934
2021-08-24,-0.060134,0.601997,0.857323
2021-08-25,-0.845699,0.516594,0.797552
2021-08-26,-0.554243,0.667517,0.873880
2021-08-27,0.715881,0.620823,0.900332
2021-08-30,2.996380,1.469448,1.133727
2021-08-31,-0.846045,0.851430,1.282373
2021-09-01,0.446869,0.647938,1.240588
2021-09-02,0.744712,0.590981,1.277699
2021-09-03,0.422147,0.618665,0.815058
2021-09-07,1.537057,0.940379,0.806527
2021-09-08,-1.013479,0.916081,0.873068
2021-09-09,-0.672750,0.719073,0.984933
2021-09-10,-3.366210,5.084206,0.920715
2021-09-13,0.388584,1.595361,0.999252
2021-09-14,-0.960803,1.831235,0.993221
2021-09-15,0.612487,1.240985,1.112554
2021-09-16,-0.161171,0.934725,1.102101
2021-09-17,-1.851842,0.828523,1.006200
2021-09-20,-2.159253,1.499582,1.053614
2021-09-21,0.342215,1.468099,1.040951
2021-09-22,1.673159,0.941820,1.005141
2021-09-23,0.669676,0.644211,1.017076
2021-09-24,0.061277,0.438201,0.869048
2021-09-27,-1.060600,0.760165,0.848873
2021-09-28,-2.408916,1.660706,0.880755
2021-09-29,0.646206,1.450034,0.966134
2021-09-30,-0.935539,1.484897,0.987478
2021-10-01,0.809436,1.826894,0.959827
2021-10-04,-2.491346,2.069722,0.979290
2021-10-05,1.405911,0.745497,0.942362
2021-10-06,0.628733,2.054376,0.893408
2021-10-07,0.904349,0.642634,0.929519
2021-10-08,-0.272546,0.436423,0.918060
2021-10-11,-0.063001,0.602283,0.966360
2021-10-12,-0.914469,0.884251,0.914720
2021-10-13,-0.424900,1.075765,0.885546
2021-10-14,2.002385,0.376701,0.915266
2021-10-15,0.748444,0.728368,1.013997
2021-10-18,1.173698,0.725864,0.911279
2021-10-19,1.496760,0.911513,0.838021
2021-10-20,0.335548,0.737372,0.855385
2021-10-21,0.147285,0.781609,0.977678
2021-10-22,-0.529900,0.789083,1.038782
2021-10-25,-0.033633,0.652939,1.144361
2021-10-26,0.456438,1.358857,1.045564
2021-10-27,-0.315257,0.638990,1.027580
2021-10-28,2.468442,0.903635,1.025425
2021-10-29,-1.832244,0.975834,1.074229
2021-11-01,-0.562326,0.788425,1.206340
2021-11-02,0.709081,1.146553,1.177852
2021-11-03,0.975100,0.663443,1.191347
2021-11-04,-0.350472,0.650818,1.158156
2021-11-05,0.211752,0.661224,1.129939
2021-11-08,-0.556809,0.340169,1.208287
2021-11-09,0.245643,1.224931,1.182017
2021-11-10,-1.934918,0.995290,1.227542
2021-11-11,-0.033808,0.315501,1.199559
2021-11-12,1.423512,0.655708,1.202974
2021-11-15,0.006667,0.783135,1.209969
2021-11-16,0.664454,0.622940,1.209507
2021-11-17,1.635558,1.794717,1.220104
2021-11-18,2.813649,2.952201,1.114189
2021-11-19,1.683351,1.828260,1.134573
2021-11-22,0.292316,2.580502,1.233163
2021-11-23,0.241913,2.256280,1.227966
2021-11-24,0.327818,1.330016,1.228209
2021-11-26,-3.219101,1.095057,1.293839
2021-11-29,2.163781,0.774003,1.248249
2021-11-30,3.108931,3.363623,1.172018
2021-12-01,-0.321144,4.859797,1.203043
2021-12-02,-0.614862,3.757522,1.176448
2021-12-03,-1.179375,4.590945,1.185798
2021-12-06,2.127480,3.146724,1.248887
2021-12-07,3.483264,1.232653,1.337233
2021-12-08,2.252738,2.966400,1.343393
2021-12-09,-0.297449,2.174286,1.344202
2021-12-10,2.762810,1.619053,1.310091
2021-12-13,-2.089099,3.503967,1.316542
2021-12-14,-0.805558,2.887965,1.322087
2021-12-15,2.811033,4.445194,1.353453
2021-12-16,-4.005542,5.328368,1.240133
2021-12-17,-0.652303,5.520450,1.214851
2021-12-20,-0.815517,2.788449,1.240844
2021-12-21,1.890702,1.399690,1.305705
2021-12-22,1.520266,1.366014,1.250870
2021-12-23,0.363719,0.591321,1.317856
2021-12-27,2.271487,0.767986,1.361779
2021-12-28,-0.578390,1.434078,1.291595
2021-12-29,0.050185,0.935713,1.219898
2021-12-30,-0.659995,0.473033,1.203057
2021-12-31,-0.354162,0.695458,1.196754
2022-01-03,2.469673,1.582369,1.227307
2022-01-04,-1.277284,2.011628,1.249570
2022-01-05,-2.696007,1.652510,1.285595
2022-01-06,-1.683425,2.654896,1.284466
2022-01-07,0.098788,2.108417,1.257604
2022-01-10,0.011616,2.690161,1.300156
2022-01-11,1.664449,2.273203,1.196003
2022-01-12,0.256696,1.059536,1.150412
2022-01-13,-1.921145,1.672994,1.168293
2022-01-14,0.509762,2.230784,1.154227
2022-01-18,-1.907486,2.527463,1.145122
2022-01-19,-2.124890,1.829182,1.292013
2022-01-20,-1.040101,1.907900,1.380643
2022-01-21,-1.284736,5.023899,1.202042
2022-01-24,-0.487610,9.384710,1.257636
2022-01-25,-1.145003,4.994247,1.159445
2022-01-26,-0.056343,10.209849,1.043908
2022-01-27,-0.294754,5.030210,1.033034
2022-01-28,6.745084,4.439452,0.894735
2022-01-31,2.579031,1.594750,0.809464
2022-02-01,-0.097312,1.442671,0.869336
2022-02-02,0.701958,1.664990,0.913197
2022-02-03,-1.686110,2.140753,1.028524
2022-02-04,-0.295404,1.978529,1.039706
2022-02-07,-0.424358,1.649454,1.091203
2022-02-08,1.829830,1.115375,1.028854
2022-02-09,0.825957,0.845203,0.986475
2022-02-10,-2.388173,1.609259,1.007783
2022-02-11,-2.042564,2.907129,1.033445
2022-02-14,0.142214,2.853039,1.066512
2022-02-15,2.288858,0.655095,1.074036
2022-02-16,-0.138993,1.353484,1.133037
2022-02-17,-2.149865,0.799159,1.077339
2022-02-18,-0.939980,2.104890,1.152258
2022-02-22,-1.797286,3.211148,1.235873
2022-02-23,-2.620453,1.736434,1.302004
2022-02-24,1.654262,10.052537,1.330432
2022-02-25,1.288213,1.964286,1.266834
2022-02-28,0.163651,3.171169,1.245306
2022-03-01,-1.169604,2.893064,1.215063
2022-03-02,2.037916,2.776127,1.249263
2022-03-03,-0.198323,2.199315,1.185632
2022-03-04,-1.857977,2.632626,1.213178
2022-03-07,-2.400339,2.775723,1.258416
2022-03-08,-1.174478,9.117147,1.292619
2022-03-09,3.439897,1.985142,1.178162
2022-03-10,-2.756264,3.070340,1.132786
2022-03-11,-2.419911,2.265956,1.219932
2022-03-14,-2.692155,2.838776,1.303245
2022-03-15,2.924548,2.814724,1.190551
2022-03-16,2.860243,4.071217,1.166336
2022-03-17,0.643330,2.065020,1.058727
2022-03-18,2.070314,1.439682,1.126035
2022-03-21,0.850139,3.178086,1.316631
2022-03-22,2.058720,1.345387,1.331867
2022-03-23,0.819991,1.917523,1.290467
2022-03-24,2.242455,1.807042,1.173431
2022-03-25,0.372718,1.757933,1.135151
2022-03-28,0.502399,1.269213,1.168919
2022-03-29,1.895364,0.982782,1.260028
2022-03-30,-0.667174,1.589202,1.349887
2022-03-31,-1.793566,1.528621,1.268106
2022-04-01,-0.171959,1.844961,1.167907
2022-04-04,2.341709,1.012209,1.145302
2022-04-05,-1.912364,1.749252,1.295117
2022-04-06,-1.862316,4.023450,1.323534
2022-04-07,0.180248,1.855307,1.328482
2022-04-08,-1.198039,1.515178,1.281347
2022-04-11,-2.584708,0.987891,1.277665
2022-04-12,1.145749,2.257900,1.248710
2022-04-13,1.621050,1.255777,1.233952
2022-04-14,-3.044711,1.726232,1.215185
2022-04-18,-0.133188,2.080835,1.289646
2022-04-19,1.401653,1.176651,1.293301
2022-04-20,-0.101605,1.499599,1.257622
2022-04-21,-0.485540,2.360877,1.242916
2022-04-22,-2.821552,3.324648,1.224218
2022-04-25,0.671454,5.018674,1.245849
2022-04-26,-3.804263,2.429164,1.208410
2022-04-27,-0.146791,3.775111,1.189240
2022-04-28,4.416570,3.738523,1.223889
2022-04-29,-3.729151,5.434046,1.272998
2022-05-02,0.196445,6.766381,1.334310
2022-05-03,0.957669,3.214579,1.330288
2022-05-04,4.018974,5.503083,1.208949
2022-05-05,-5.732850,5.060063,1.042330
2022-05-06,0.324789,7.575167,1.101437
2022-05-09,-3.375248,5.390370,1.148710
2022-05-10,1.598364,4.938739,1.201818
2022-05-11,-5.323339,7.885355,1.153786
2022-05-12,-2.726246,13.120414,1.085145
2022-05-13,3.141764,4.525149,1.047587
2022-05-16,-1.072964,3.135416,1.178058
2022-05-17,2.510479,2.678368,1.193113
2022-05-18,-5.807327,3.336551,1.193353
2022-05-19,-2.495007,7.955248,1.112095
2022-05-20,0.174584,6.862861,0.935288
2022-05-23,3.933532,5.149794,0.845225
2022-05-24,-1.940301,5.359808,0.907082
2022-05-25,0.113928,3.519473,1.020815
2022-05-26,2.293453,2.949020,1.081762
2022-05-27,3.994806,2.043717,1.065229
2022-05-31,-0.536051,3.019703,1.012356
2022-06-01,-0.087380,2.939777,1.042451
2022-06-02,1.667150,2.076529,1.068553
2022-06-03,-3.931860,2.942436,1.075687
2022-06-06,0.521406,2.201647,1.052528
2022-06-07,1.743303,1.478233,1.117094
2022-06-08,-0.505613,1.973662,1.199232
2022-06-09,-3.661799,2.287261,1.065268
2022-06-10,-3.939459,2.611493,0.931386
2022-06-13,-3.903696,4.142937,0.866766
2022-06-14,0.665057,3.790735,0.971108
2022-06-15,1.991191,7.609400,1.016194
2022-06-16,-4.045902,3.039139,1.036811
2022-06-17,1.146714,3.722881,1.043522
2022-06-21,3.223552,1.508379,0.963990
2022-06-22,-0.383453,3.193785,0.874615
2022-06-23,2.134428,2.212078,0.941980
2022-06-24,2.422152,1.982007,1.027502
2022-06-27,0.000000,1.827987,1.117198
2022-06-28,-3.024236,1.914888,1.070197
2022-06-29,1.293978,2.996710,1.022993
2022-06-30,-1.819220,5.343852,0.977157
2022-07-01,1.603517,3.081966,0.990156
2022-07-05,1.875345,3.300684,0.971400
2022-07-06,0.956138,3.914896,0.992525
2022-07-07,2.371598,0.787875,0.880506
2022-07-08,0.470365,1.725753,0.817222
2022-07-11,-1.486787,1.447447,0.729903
2022-07-12,0.681047,3.203871,0.700388
2022-07-13,-0.253990,6.390216,0.777778
2022-07-14,2.027556,2.241886,0.776377
2022-07-15,1.138507,1.510773,0.765242
2022-07-18,-2.085932,2.130772,0.851035
2022-07-19,2.637117,1.354123,0.736852
2022-07-20,1.341949,2.062750,0.864206
2022-07-21,1.498131,1.727603,0.946238
2022-07-22,-0.814379,1.800589,0.954181
2022-07-25,-0.742578,1.157024,0.845377
2022-07-26,-0.886560,0.789432,0.783650
2022-07-27,3.366186,2.714932,0.827686
2022-07-28,0.356529,1.525073,0.926356
2022-07-29,3.226691,3.151924,1.009560
2022-08-01,-0.617248,1.644746,1.045112
2022-08-02,-0.933075,1.764698,0.847616
2022-08-03,3.753430,1.171806,0.774519
2022-08-04,-0.192806,1.653070,0.790280
2022-08-05,-0.277812,1.071609,0.934352
2022-08-08,-0.290715,1.921979,0.911972
2022-08-09,0.030322,0.962105,0.815361
2022-08-10,2.585732,1.007118,0.906170
2022-08-11,-0.444142,0.843955,1.056462
2022-08-12,2.119930,0.658415,1.041083
2022-08-15,0.631355,0.759373,1.044301
2022-08-16,-0.092427,0.824322,0.938403
2022-08-17,0.874624,1.497980,1.029445
2022-08-18,-0.229424,1.047592,0.993977
2022-08-19,-1.521712,0.697904,0.981815
2022-08-22,-2.329870,0.669173,0.976090
2022-08-23,-0.203106,1.424023,0.955528
2022-08-24,0.179233,0.722639,0.855108
2022-08-25,1.481245,0.732793,0.871246
2022-08-26,-3.842823,3.705377,0.966738
2022-08-29,-1.378483,2.247084,1.149263
2022-08-30,-1.542383,2.367735,1.092395
2022-08-31,-1.069191,1.863878,1.123102
2022-09-01,0.469574,2.522892,1.164597
2022-09-02,-1.370452,2.354523,1.163745
2022-09-06,-0.824906,2.554552,1.100301
2022-09-07,0.921131,1.586895,1.186563
2022-09-08,-0.966440,2.601031,1.140746
2022-09-09,1.866456,0.943767,1.031513
2022-09-12,3.778504,1.377101,1.091441
2022-09-13,-6.047166,1.301332,1.135605
2022-09-14,0.951002,2.376373,1.025320
2022-09-15,-1.911135,2.043709,1.134275
2022-09-16,-1.102067,2.513326,1.222720
2022-09-19,2.477353,1.752839,1.350825
2022-09-20,1.554402,2.080234,1.395750
2022-09-21,-2.047589,9.848406,1.350611
2022-09-22,-0.639564,2.894427,1.263376
2022-09-23,-1.523927,2.182722,1.230981
2022-09-26,0.225764,3.571853,1.253339
2022-09-27,0.654483,3.654791,1.325638
2022-09-28,-1.273227,3.424673,1.351689
2022-09-29,-5.036642,3.231511,1.350355
2022-09-30,-3.049973,4.173315,1.363501
2022-10-03,3.028915,1.620872,1.356195
2022-10-04,2.530026,1.868153,1.390209
2022-10-05,0.205128,2.842791,1.558419
2022-10-06,-0.664773,2.161205,1.653507
2022-10-07,-3.740980,1.523699,1.753626
2022-10-10,0.235286,3.347614,1.717017
2022-10-11,-1.030789,2.256936,1.660625
2022-10-12,-0.461561,1.874605,1.526880
2022-10-13,3.306027,6.436143,1.756581
2022-10-14,-3.277117,3.857739,1.788219
2022-10-17,2.870670,1.765584,1.820310
2022-10-18,0.936546,6.746437,1.710222
2022-10-19,0.076492,2.070060,1.610925
2022-10-20,-0.327241,2.679565,1.500291
2022-10-21,2.669945,2.556214,1.423000
2022-10-24,1.469425,3.230199,1.406633
2022-10-25,1.915298,1.469382,1.442382
2022-10-26,-1.982232,3.003628,1.303110
2022-10-27,-3.093906,3.692912,1.227526
2022-10-28,7.283447,4.586270,1.160260
2022-10-31,-1.553027,2.427723,1.168678
2022-11-01,-1.769841,2.208151,1.089429
2022-11-02,-3.801865,8.327127,0.984726
2022-11-03,-4.333037,4.844022,0.779089
2022-11-04,-0.360673,10.950188,0.855576
2022-11-07,0.389470,2.816166,0.964653
2022-11-08,0.416637,3.252335,1.035546
2022-11-09,-3.375325,2.158548,0.965680
2022-11-10,8.523649,3.756914,1.083481
2022-11-11,1.908545,2.650068,1.040059
2022-11-14,-0.953091,1.759847,1.123332
2022-11-15,1.179955,4.097088,1.083432
2022-11-16,-0.836601,1.927175,1.062302
2022-11-17,1.288789,1.984368,1.011344
2022-11-18,0.377471,2.360172,1.016484
2022-11-21,-2.191869,1.152973,0.890961
2022-11-22,1.455474,0.959384,0.995095
2022-11-23,0.590873,1.400867,0.913738
2022-11-25,-1.978806,0.533213,0.986206
2022-11-28,-2.661533,1.055050,0.916133
2022-11-29,-2.137507,3.077965,0.827554
2022-11-30,4.745012,4.219434,0.845650
2022-12-01,0.188972,1.862660,0.975968
2022-12-02,-0.337701,1.459594,1.025786
2022-12-05,-0.801526,2.738025,1.091742
2022-12-06,-2.569735,1.726783,1.019148
2022-12-07,-1.388079,2.597177,1.075475
2022-12-08,1.205981,2.127196,0.932557
2022-12-09,-0.344089,2.035327,0.965455
2022-12-12,1.625712,1.786118,0.861038
2022-12-13,0.675958,5.084078,0.860548
2022-12-14,-1.565780,8.847342,0.839342
2022-12-15,-4.798747,2.116026,0.880572
2022-12-16,-1.468607,3.678759,0.804486
2022-12-19,-1.603751,2.153168,0.870622
2022-12-20,-0.052896,3.111804,0.891779
2022-12-21,2.353050,2.729560,1.028907
2022-12-22,-2.405974,2.473269,0.959387
2022-12-23,-0.280208,2.894169,1.011229
2022-12-27,-1.397556,1.490469,0.764030
2022-12-28,-3.116588,2.795288,0.797903
2022-12-29,2.793062,1.535756,0.895535
2022-12-30,0.246590,1.724506,0.991626
2023-01-03,-3.812226,4.957515,0.864414
2023-01-04,1.026140,3.801807,0.823724
2023-01-05,-1.066125,2.336242,0.815588
2023-01-06,3.613337,4.295280,0.838922
2023-01-09,0.408054,1.364197,0.863380
2023-01-10,0.444650,2.544648,1.036316
2023-01-11,2.089244,1.429137,1.090175
2023-01-12,-0.059948,4.232184,1.004457
2023-01-13,1.006833,0.826669,0.805437
2023-01-17,0.871819,2.292303,0.901481
2023-01-18,-0.538449,1.676213,0.824553
2023-01-19,0.044366,2.090800,0.887889
2023-01-20,1.903843,1.245390,0.955053
2023-01-23,2.322852,1.852820,0.906333
2023-01-24,1.001278,1.596196,0.669971
2023-01-25,-0.471185,2.087174,0.679332
2023-01-26,1.469483,1.797189,0.656840
2023-01-27,1.359157,1.582442,0.761138
2023-01-30,-2.028242,1.682491,0.855956
2023-01-31,0.898053,2.087270,0.978437
2023-02-01,0.786971,3.733399,0.809526
2023-02-02,3.639220,2.222220,0.660804
2023-02-03,2.410702,7.191863,0.556993
2023-02-06,-1.809147,1.966748,0.618471
2023-02-07,1.906187,3.663368,0.576015
2023-02-08,-1.781043,1.969117,0.618691
2023-02-09,-0.693553,1.767356,0.720712
2023-02-10,0.092752,1.435971,0.765487
2023-02-13,1.863204,0.859385,0.838802
2023-02-14,-0.423384,2.490289,0.892938
2023-02-15,1.380763,1.778644,0.832347
2023-02-16,-1.048418,1.459852,0.890766
2023-02-17,-0.757530,1.455998,0.787722
2023-02-21,-2.704214,0.886254,0.753493
2023-02-22,0.289183,1.881043,0.511044
2023-02-23,0.328518,1.282840,0.636117
2023-02-24,-1.816942,0.864036,0.591914
2023-02-27,0.821374,0.733486,0.719676
2023-02-28,-0.345377,0.524471,0.639124
2023-03-01,-1.434843,1.345957,0.725769
2023-03-02,0.412060,0.952676,0.747565
2023-03-03,3.448850,1.009217,0.722555
2023-03-06,1.836960,1.536313,0.716419
2023-03-07,-1.460262,2.277640,0.746073
2023-03-08,0.834241,1.114333,0.504156
2023-03-09,-1.502697,1.522524,0.548437
2023-03-10,-1.397595,2.570730,0.447960
2023-03-13,1.317877,4.190665,0.349442
2023-03-14,1.399086,2.733343,0.359918
2023-03-15,0.261797,2.473426,0.461211
2023-03-16,1.852145,1.453527,0.674411
2023-03-17,-0.546889,2.128389,0.655564
2023-03-20,1.536522,1.450650,0.476850
2023-03-21,1.187332,0.851196,0.528383
2023-03-22,-0.914516,2.602999,0.503886
2023-03-23,0.694535,1.645895,0.552644
2023-03-24,0.827124,1.451530,0.418420
2023-03-27,-1.236948,0.877494,0.386457
2023-03-28,-0.398823,0.724335,0.487287
2023-03-29,1.959739,0.490430,0.602291
2023-03-30,0.984132,0.469882,0.602393
2023-03-31,1.552314,0.487744,0.629931
2023-04-03,0.767213,0.649461,0.583590
2023-04-04,-0.325498,0.769643,0.727657
2023-04-05,-1.135444,0.960301,0.627610
2023-04-06,0.548080,0.644148,0.756603
2023-04-10,-1.610124,0.825253,0.636875
2023-04-11,-0.762015,0.541170,0.753314
2023-04-12,-0.436274,1.250374,0.761924
2023-04-13,3.353505,0.639483,0.848236
2023-04-14,-0.211627,1.127461,0.892643
2023-04-17,0.012105,0.399985,1.031433
2023-04-18,0.747667,0.844072,1.115423
2023-04-19,0.694406,0.530724,1.173924
2023-04-20,-0.586336,0.765184,1.118070
2023-04-21,-0.982913,0.690950,1.076805
2023-04-24,0.187680,0.598269,1.079972
2023-04-25,-0.948047,0.767929,1.108648
2023-04-26,-0.006106,0.884654,1.025212
2023-04-27,2.799954,0.596751,1.138037
2023-04-28,0.751283,0.993592,1.193982
2023-05-01,-0.053055,0.643339,1.365623
2023-05-02,-0.621065,0.740969,1.416719
2023-05-03,-0.648831,1.015221,1.362266
2023-05-04,-0.996287,1.329210,1.360940
2023-05-05,4.585905,1.553855,1.373030
2023-05-08,-0.040338,0.923115,1.359836
2023-05-09,-1.002123,0.335766,1.461669
2023-05-10,1.036699,1.026920,1.506938
2023-05-11,0.109412,0.797473,1.524519
2023-05-12,-0.681453,0.549450,1.426419
2023-05-15,-0.290158,0.342189,1.516369
2023-05-16,0.000000,0.410204,1.551715
2023-05-17,0.359671,0.678865,1.589221
2023-05-18,1.357357,0.960696,1.586027
2023-05-19,0.062819,0.662509,1.443346
2023-05-22,-0.549578,0.540506,1.303803
2023-05-23,-1.527100,0.526601,1.279635
2023-05-24,0.163075,0.668478,1.273370
2023-05-25,0.666998,0.893411,1.383692
2023-05-26,1.400631,0.546760,1.301387
2023-05-30,1.060311,1.222979,1.288436
2023-05-31,-0.028205,1.692883,1.241141
2023-06-01,1.589556,0.713202,1.297000
2023-06-02,0.476402,1.241265,1.257895
2023-06-05,-0.759996,5.890529,1.198154
2023-06-06,-0.206249,1.288278,1.114220
2023-06-07,-0.778650,1.013966,1.126199
2023-06-08,1.534671,0.534970,1.150985
2023-06-09,0.215750,0.845859,1.366182
2023-06-12,1.551779,0.405660,1.367030
2023-06-13,-0.261509,0.554294,1.396636
2023-06-14,0.348527,1.134496,1.359283
2023-06-15,1.113645,0.456683,1.365738
2023-06-16,-0.587714,0.391963,1.389578
2023-06-20,0.048658,0.537057,1.344243
2023-06-21,-0.569153,0.691479,1.200867
2023-06-22,1.639027,0.652910,1.262884
2023-06-23,-0.171270,0.582755,1.274996
2023-06-26,-0.758170,0.651547,1.323428
2023-06-27,1.494684,0.372950,1.220577
2023-06-28,0.630783,0.815160,1.222223
2023-06-29,0.179495,0.475576,1.293239
2023-06-30,2.283966,0.524560,1.451056
2023-07-03,-0.781517,0.248617,1.527259
2023-07-05,-0.588865,0.726897,1.519982
2023-07-06,0.250561,0.501423,1.328744
2023-07-07,-0.590867,0.542422,1.333171
2023-07-10,-1.091524,1.086214,1.318413
2023-07-11,-0.281399,0.869643,1.421648
2023-07-12,0.894541,0.900502,1.438316
2023-07-13,0.404933,0.432961,1.409560
2023-07-14,0.078693,0.458400,1.365467
2023-07-17,1.715754,0.404816,1.317745
2023-07-18,-0.134117,0.445104,1.197813
2023-07-19,0.704681,3.053883,1.232070
2023-07-20,-1.014871,1.016423,1.176626
2023-07-21,-0.618071,0.715659,1.217505
2023-07-24,0.421119,0.745459,1.137209
2023-07-25,0.450346,0.322518,1.118040
2023-07-26,0.453469,1.121551,0.985849
2023-07-27,-0.660273,0.939406,1.091522
2023-07-28,1.341750,0.727171,1.150859
2023-07-31,0.316101,0.454749,1.149873
2023-08-01,-0.428506,0.376600,1.138064
2023-08-02,-1.561123,0.790292,1.061351
2023-08-03,-0.734857,0.809749,0.966574
2023-08-04,-4.921134,3.841883,1.116974
2023-08-07,-1.740427,1.578219,1.216302
2023-08-08,0.529766,1.180539,1.211221
2023-08-09,-0.899473,1.031747,1.085498
2023-08-10,-0.123540,1.081199,1.076557
2023-08-11,-0.101192,0.834381,1.114884
2023-08-14,0.934926,0.758249,1.273580
2023-08-15,-1.126346,0.511396,1.375871
2023-08-16,-0.497148,0.929047,1.293684
2023-08-17,-1.466210,1.405006,1.064600
2023-08-18,0.281213,0.855680,1.138277
2023-08-21,0.770706,0.735678,1.267195
2023-08-22,0.787383,0.590172,1.336791
2023-08-23,2.171147,0.529073,1.113361
2023-08-24,-2.651904,0.784341,1.167309
2023-08-25,1.256390,1.653390,1.238003
2023-08-28,0.880719,0.686887,1.330277
2023-08-29,2.157587,0.868100,1.327802
2023-08-30,1.899081,0.969727,1.359028
2023-08-31,0.117171,0.643132,1.251834
2023-09-01,0.842769,0.604739,1.146627
2023-09-05,0.126596,0.586139,1.192210
2023-09-06,-3.644965,2.269071,1.335355
2023-09-07,-2.968565,2.723774,1.288733
2023-09-08,0.348570,1.407565,1.286102
2023-09-11,0.660068,1.291752,1.232102
2023-09-12,-1.720787,2.605876,1.243996
2023-09-13,-1.192562,1.212597,1.257246
2023-09-14,0.874416,1.056856,1.296470
2023-09-15,-0.416251,0.477797,1.279404
2023-09-18,1.677188,0.600238,1.369849
2023-09-19,0.616179,0.543556,1.360619
2023-09-20,-2.019473,1.225375,1.380385
2023-09-21,-0.892914,1.147364,1.334279
2023-09-22,0.493233,0.864500,1.298342
2023-09-25,0.735318,1.001358,1.173391
2023-09-26,-2.367655,1.072142,1.229299
2023-09-27,-0.893724,1.437495,1.156618
2023-09-28,0.152439,1.875823,1.111390
2023-09-29,0.304183,0.999033,1.003487
2023-10-02,1.472661,1.480474,1.138883
2023-10-03,-0.780013,1.246743,1.103787
2023-10-04,0.728201,1.091049,1.117273
2023-10-05,0.717219,0.926357,1.086611
2023-10-06,1.464271,1.026780,1.091946
2023-10-09,0.841567,0.824118,1.014945
2023-10-10,-0.335777,0.670264,0.935363
2023-10-11,0.787296,0.818016,0.925997
2023-10-12,0.504841,1.014998,1.037534
2023-10-13,-1.034607,0.862094,0.966028
2023-10-16,-0.072713,0.923746,0.992143
2023-10-17,-0.882350,1.103771,0.990893
2023-10-18,-0.742234,1.427054,1.015030
2023-10-19,-0.216339,2.134465,0.874718
2023-10-20,-1.481338,1.022036,0.870822
2023-10-23,0.069388,1.579920,0.929353
2023-10-24,0.254012,1.058791,0.898435
2023-10-25,-1.358354,1.137360,0.857696
2023-10-26,-2.491327,2.706248,0.952179
2023-10-27,0.793773,1.971828,0.990003
2023-10-30,1.223022,1.298714,1.246371
2023-10-31,0.281476,1.212856,1.378973
2023-11-01,1.856525,1.348905,1.472079
2023-11-02,2.048203,0.831188,1.309614
2023-11-03,-0.519452,2.294374,1.066142
2023-11-06,1.449952,0.933380,0.931595
2023-11-07,1.434729,0.749012,0.974324
2023-11-08,0.586769,0.549551,1.087480
2023-11-09,-0.262798,1.039151,1.048468
2023-11-10,2.163800,0.535288,0.924729
2023-11-13,-0.862074,0.427468,0.932736
2023-11-14,1.418463,0.546198,0.875305
2023-11-15,0.303636,0.442842,0.916224
2023-11-16,0.900144,0.759604,0.987361
2023-11-17,-0.010543,0.548986,1.091858
2023-11-20,0.923552,0.408937,1.072379
2023-11-21,-0.423985,0.353679,1.127918
2023-11-22,0.350832,0.735739,1.138697
2023-11-24,-0.702898,0.165269,1.130914
2023-11-27,-0.094797,0.366827,1.042049
2023-11-28,0.320892,0.288508,0.994689
2023-11-29,-0.542435,0.320276,1.008678
2023-11-30,0.305811,0.688228,1.023849
2023-12-01,0.676830,0.598298,1.043140
2023-12-04,-0.950962,0.543926,1.128401
2023-12-05,2.084443,1.771965,1.112433
2023-12-06,-0.570334,0.632087,0.990569
2023-12-07,1.008829,0.453041,1.021229
2023-12-08,0.738503,0.462995,1.029045
2023-12-11,-1.301157,0.401350,1.025881
2023-12-12,0.788888,0.422032,0.962266
2023-12-13,1.655372,0.739861,0.913770
2023-12-14,0.075744,0.812210,0.934378
2023-12-15,-0.272948,0.550791,0.922759
2023-12-18,-0.853967,0.567922,0.978993
2023-12-19,0.534584,0.373380,1.011638
2023-12-20,-1.077173,0.482883,1.099519
2023-12-21,-0.077020,0.757446,1.119491
2023-12-22,-0.556301,0.291668,1.123425
2023-12-26,-0.284495,0.229443,1.038469
2023-12-27,0.051787,0.467419,0.991138
2023-12-28,0.222377,0.327149,0.896562
2023-12-29,-0.543888,0.360364,0.910784
2024-01-02,-3.644267,1.470855,0.963774
2024-01-03,-0.751578,0.680581,0.899904
2024-01-04,-1.278147,0.884508,0.862791
2024-01-05,-0.402105,1.223954,0.889863
2024-01-08,2.388727,1.009551,1.007782
2024-01-09,-0.226598,0.780480,0.970110
2024-01-10,0.565536,0.686602,0.918651
2024-01-11,-0.322772,1.429010,0.908421
2024-01-12,0.177653,0.423436,0.896235
2024-01-16,-1.239361,1.200628,0.875215
2024-01-17,-0.518688,0.747008,0.809009
2024-01-18,3.205144,1.074892,0.748141
2024-01-19,1.541365,0.615214,0.769223
2024-01-22,1.208991,1.159210,0.723281
2024-01-23,0.663122,0.288240,0.741619
2024-01-24,-0.349005,0.600819,0.822475
2024-01-25,-0.169810,0.799004,0.784210
2024-01-26,-0.905358,0.511411,0.832253
2024-01-29,-0.359235,0.874235,0.850336
2024-01-30,-1.943343,1.000105,0.887865
2024-01-31,-1.954740,1.378931,0.931068
2024-02-01,1.325236,0.895784,0.956891
2024-02-02,-0.541978,2.956477,0.915238
2024-02-05,0.979849,1.624506,0.926159
2024-02-06,0.859467,0.743728,1.022799
2024-02-07,0.058092,0.589391,0.998119
2024-02-08,-0.577133,0.387285,0.898689
